Germany, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Exposure
1986     49       565486.17
1986     50       557985.17
1986     51       536631.67
1986     52       473274.50
1986     53       429094.33
1986     54       439153.67
1986     55       463341.83
1987     12       373111.49
1987     13       381853.68
1987     14       403691.24
1987     15       464937.73
1987     16       499709.59
1987     17       531420.87
1987     18       580086.55
1987     19       612212.67
1987     20       636121.54
1987     21       651157.74
1987     22       661582.01
1987     23       670564.23
1987     24       660436.69
1987     25       647492.99
1987     26       636361.36
1987     27       617978.94
1987     28       596585.20
1987     29       573893.39
1987     30       565488.59
1987     31       555155.47
1987     32       551584.28
1987     33       544192.50
1987     34       542824.50
1987     35       541118.86
1987     36       538503.20
1987     37       535889.21
1987     38       511476.93
1987     39       470487.71
1987     40       457681.72
1987     41       379700.18
1987     42       436947.67
1987     43       505524.17
1987     44       503757.33
1987     45       552012.00
1987     46       628282.00
1987     47       643984.17
1987     48       620906.83
1987     49       584213.67
1987     50       564578.17
1987     51       556665.17
1987     52       534590.67
1987     53       471964.00
1987     54       427652.67
1987     55       436921.83
1988     12       372520.91
1988     13       372437.08
1988     14       381294.26
1988     15       404877.68
1988     16       465511.51
1988     17       503171.57
1988     18       536871.09
1988     19       586788.96
1988     20       618852.94
1988     21       640416.15
1988     22       653876.01
1988     23       663824.20
1988     24       672562.97
1988     25       663228.25
1988     26       649594.42
1988     27       637870.74
1988     28       619677.32
1988     29       598784.81
1988     30       576638.86
1988     31       568071.07
1988     32       557094.46
1988     33       550112.21
1988     34       545019.51
1988     35       544282.86
1988     36       543542.91
1988     37       541953.87
1988     38       540194.19
1988     39       514841.20
1988     40       473589.45
1988     41       459649.66
1988     42       380177.70
1988     43       437625.33
1988     44       506038.50
1988     45       504114.33
1988     46       552469.67
1988     47       627108.17
1988     48       643242.50
1988     49       620453.83
1988     50       583766.17
1988     51       563742.33
1988     52       555009.17
1988     53       533477.33
1988     54       470670.50
1988     55       425867.00
1989     12       384696.95
1989     13       376110.22
1989     14       376107.29
1989     15       385404.96
1989     16       408546.09
1989     17       468992.70
1989     18       509484.55
1989     19       545275.27
1989     20       595820.23
1989     21       627177.29
1989     22       648329.88
1989     23       662010.32
1989     24       671725.71
1989     25       679918.18
1989     26       670531.69
1989     27       656397.46
1989     28       644167.79
1989     29       625992.95
1989     30       604885.86
1989     31       582219.52
1989     32       573312.16
1989     33       561801.30
1989     34       554627.21
1989     35       548948.67
1989     36       547617.08
1989     37       546585.01
1989     38       544533.20
1989     39       542473.85
1989     40       516817.96
1989     41       475039.38
1989     42       460745.35
1989     43       380933.40
1989     44       438281.17
1989     45       506634.67
1989     46       504725.50
1989     47       552825.67
1989     48       627336.17
1989     49       643280.83
1989     50       620378.83
1989     51       583587.17
1989     52       563423.67
1989     53       554280.17
1989     54       532609.83
1989     55       469719.83
1990     12       395596.35
1990     13       388903.14
1990     14       380596.86
1990     15       381018.41
1990     16       390292.13
1990     17       413080.23
1990     18       476500.90
1990     19       519051.43
1990     20       555197.32
1990     21       604621.34
1990     22       635458.11
1990     23       656382.23
1990     24       669674.11
1990     25       679073.74
1990     26       687231.54
1990     27       677290.44
1990     28       662777.65
1990     29       650145.92
1990     30       632047.78
1990     31       610579.41
1990     32       587662.29
1990     33       578345.68
1990     34       566621.05
1990     35       559055.48
1990     36       552845.38
1990     37       551027.00
1990     38       549729.56
1990     39       547364.34
1990     40       545018.83
1990     41       518831.99
1990     42       476295.41
1990     43       462024.27
1990     44       381628.21
1990     45       439416.17
1990     46       507729.33
1990     47       505400.83
1990     48       553767.17
1990     49       627792.33
1990     50       643725.67
1990     51       620607.67
1990     52       583917.83
1990     53       563225.00
1990     54       553925.00
1990     55       531938.33
1991     12       400216.70
1991     13       399639.96
1991     14       393337.17
1991     15       385482.68
1991     16       386042.04
1991     17       395192.87
1991     18       420368.87
1991     19       485538.64
1991     20       528502.00
1991     21       563118.63
1991     22       611966.00
1991     23       642367.59
1991     24       662684.60
1991     25       675417.35
1991     26       684714.66
1991     27       692353.99
1991     28       682504.62
1991     29       667520.39
1991     30       654923.16
1991     31       636760.41
1991     32       614912.68
1991     33       591836.05
1991     34       582167.83
1991     35       570312.09
1991     36       562446.04
1991     37       555662.72
1991     38       553599.54
1991     39       552267.45
1991     40       549455.63
1991     41       546837.16
1991     42       520195.64
1991     43       477581.61
1991     44       462543.85
1991     45       382680.53
1991     46       439660.67
1991     47       507677.33
1991     48       505858.17
1991     49       553696.00
1991     50       627931.83
1991     51       643564.33
1991     52       620579.83
1991     53       583501.17
1991     54       562686.67
1991     55       553078.17
1992     12       421282.96
1992     13       404405.01
1992     14       403963.83
1992     15       398138.05
1992     16       390416.16
1992     17       391151.42
1992     18       402842.98
1992     19       429926.12
1992     20       496313.22
1992     21       538036.47
1992     22       571858.65
1992     23       620252.92
1992     24       650120.46
1992     25       669464.45
1992     26       681790.66
1992     27       690764.79
1992     28       698214.08
1992     29       688043.43
1992     30       672847.52
1992     31       659959.19
1992     32       641595.03
1992     33       619481.33
1992     34       595885.78
1992     35       585923.47
1992     36       573846.53
1992     37       565785.39
1992     38       558589.42
1992     39       556196.97
1992     40       554601.34
1992     41       551428.92
1992     42       548724.41
1992     43       521702.52
1992     44       478543.88
1992     45       463565.52
1992     46       382653.65
1992     47       439508.17
1992     48       507488.00
1992     49       505378.17
1992     50       553452.67
1992     51       627450.00
1992     52       643066.83
1992     53       619845.17
1992     54       582700.33
1992     55       561674.00
1993     12       436829.97
1993     13       425003.96
1993     14       408042.07
1993     15       408198.73
1993     16       402640.67
1993     17       395012.77
1993     18       398123.90
1993     19       412234.89
1993     20       439882.68
1993     21       505526.45
1993     22       546562.94
1993     23       579772.91
1993     24       627492.60
1993     25       656492.85
1993     26       675329.83
1993     27       687440.63
1993     28       696010.06
1993     29       703353.92
1993     30       692981.02
1993     31       677488.32
1993     32       664567.30
1993     33       645879.36
1993     34       623565.03
1993     35       599665.80
1993     36       589396.62
1993     37       577085.53
1993     38       568877.42
1993     39       561244.44
1993     40       558611.90
1993     41       556522.08
1993     42       553247.93
1993     43       550183.32
1993     44       522802.29
1993     45       479358.86
1993     46       464014.96
1993     47       382771.93
1993     48       439241.17
1993     49       506929.33
1993     50       504797.67
1993     51       552905.17
1993     52       626678.33
1993     53       642281.83
1993     54       618894.33
1993     55       581804.00
1994     12       436897.68
1994     13       439567.63
1994     14       427776.18
1994     15       411252.10
1994     16       411775.76
1994     17       406289.60
1994     18       400443.37
1994     19       405708.67
1994     20       420193.12
1994     21       446848.84
1994     22       511830.25
1994     23       552229.77
1994     24       584412.24
1994     25       631145.90
1994     26       659903.07
1994     27       678573.69
1994     28       690552.72
1994     29       698935.50
1994     30       706209.43
1994     31       695754.22
1994     32       680286.37
1994     33       667234.40
1994     34       648627.08
1994     35       626334.22
1994     36       602186.56
1994     37       591630.75
1994     38       579285.99
1994     39       570950.14
1994     40       563065.12
1994     41       559926.91
1994     42       557658.88
1994     43       554240.29
1994     44       550734.44
1994     45       523227.61
1994     46       479449.50
1994     47       463795.07
1994     48       382347.85
1994     49       438416.33
1994     50       505809.00
1994     51       503584.83
1994     52       551743.33
1994     53       625479.50
1994     54       640869.67
1994     55       617624.83
1995     12       436118.19
1995     13       439553.93
1995     14       442316.12
1995     15       430844.01
1995     16       414642.50
1995     17       415311.72
1995     18       411393.73
1995     19       407686.13
1995     20       413618.04
1995     21       427220.79
1995     22       452925.08
1995     23       517400.23
1995     24       556679.60
1995     25       587718.33
1995     26       634134.70
1995     27       662475.79
1995     28       681008.41
1995     29       692754.59
1995     30       700987.96
1995     31       708237.29
1995     32       698000.03
1995     33       682506.88
1995     34       669410.30
1995     35       650827.34
1995     36       628486.03
1995     37       604176.39
1995     38       593531.02
1995     39       580956.66
1995     40       572572.75
1995     41       564282.19
1995     42       560773.14
1995     43       558566.89
1995     44       554781.89
1995     45       551044.78
1995     46       523313.60
1995     47       479260.42
1995     48       463360.31
1995     49       381719.76
1995     50       437420.83
1995     51       504283.00
1995     52       502236.67
1995     53       550332.67
1995     54       623910.67
1995     55       639293.67
1996     12       427817.95
1996     13       438632.18
1996     14       442035.31
1996     15       445279.98
1996     16       434038.39
1996     17       417765.00
1996     18       420283.44
1996     19       418658.14
1996     20       415533.73
1996     21       420672.39
1996     22       433524.72
1996     23       458667.49
1996     24       522301.69
1996     25       560388.99
1996     26       590800.18
1996     27       636689.47
1996     28       664692.04
1996     29       683105.45
1996     30       694580.08
1996     31       702802.78
1996     32       710159.31
1996     33       699969.99
1996     34       684403.33
1996     35       671146.51
1996     36       652488.79
1996     37       630198.38
1996     38       605737.61
1996     39       594726.14
1996     40       582184.61
1996     41       573691.12
1996     42       565029.45
1996     43       561373.52
1996     44       559022.74
1996     45       554946.53
1996     46       551071.47
1996     47       523170.91
1996     48       478774.20
1996     49       462755.48
1996     50       380939.39
1996     51       436140.50
1996     52       502713.33
1996     53       500585.33
1996     54       548707.83
1996     55       622072.83
1997     12       431357.82
1997     13       429258.55
1997     14       440010.75
1997     15       443936.73
1997     16       447526.97
1997     17       436181.90
1997     18       421693.01
1997     19       426627.51
1997     20       425372.80
1997     21       421387.65
1997     22       426014.39
1997     23       438055.79
1997     24       462259.86
1997     25       524772.16
1997     26       562121.67
1997     27       592121.49
1997     28       637421.50
1997     29       665268.64
1997     30       683414.47
1997     31       694973.79
1997     32       703265.41
1997     33       710619.17
1997     34       700484.52
1997     35       684881.42
1997     36       671578.50
1997     37       653030.57
1997     38       630581.26
1997     39       606049.68
1997     40       595027.07
1997     41       582437.87
1997     42       573841.65
1997     43       564880.07
1997     44       561121.44
1997     45       558742.09
1997     46       554460.27
1997     47       550392.97
1997     48       522321.12
1997     49       477821.04
1997     50       461567.56
1997     51       379711.10
1997     52       434498.33
1997     53       500683.33
1997     54       498486.33
1997     55       546583.00
1998     12       437018.69
1998     13       431620.64
1998     14       429566.63
1998     15       440656.56
1998     16       445072.76
1998     17       448821.79
1998     18       439205.30
1998     19       427092.32
1998     20       432617.14
1998     21       430480.22
1998     22       425947.71
1998     23       429675.30
1998     24       440937.39
1998     25       464009.44
1998     26       525427.58
1998     27       562601.30
1998     28       591884.50
1998     29       636770.53
1998     30       664223.88
1998     31       682487.00
1998     32       694051.68
1998     33       702312.59
1998     34       709623.44
1998     35       699686.55
1998     36       684191.96
1998     37       670941.32
1998     38       652370.99
1998     39       630033.94
1998     40       605529.17
1998     41       594324.78
1998     42       581852.40
1998     43       573043.24
1998     44       564104.15
1998     45       560251.57
1998     46       557823.05
1998     47       553451.13
1998     48       549220.94
1998     49       521075.81
1998     50       476434.40
1998     51       460005.77
1998     52       378155.50
1998     53       432621.17
1998     54       498390.00
1998     55       496238.83
1999     12       451701.99
1999     13       437521.37
1999     14       432260.07
1999     15       430344.61
1999     16       441878.83
1999     17       446542.89
1999     18       452071.83
1999     19       444943.74
1999     20       433676.81
1999     21       438369.34
1999     22       435873.37
1999     23       430476.53
1999     24       433570.08
1999     25       443799.86
1999     26       465724.22
1999     27       526799.50
1999     28       563263.81
1999     29       592054.52
1999     30       636417.13
1999     31       663986.68
1999     32       681765.40
1999     33       693345.30
1999     34       701579.07
1999     35       709243.89
1999     36       699160.19
1999     37       683841.33
1999     38       670499.35
1999     39       652006.53
1999     40       629725.76
1999     41       605051.83
1999     42       593878.39
1999     43       581217.26
1999     44       572477.60
1999     45       563437.12
1999     46       559465.95
1999     47       557000.24
1999     48       552497.61
1999     49       548084.51
1999     50       519937.71
1999     51       475129.20
1999     52       458539.13
1999     53       376724.09
1999     54       430772.83
1999     55       496205.50
2000     12       460309.42
2000     13       452637.45
2000     14       438535.50
2000     15       433451.98
2000     16       431905.26
2000     17       443738.67
2000     18       450106.18
2000     19       458432.91
2000     20       452379.19
2000     21       440115.89
2000     22       444965.43
2000     23       441608.02
2000     24       435431.02
2000     25       437416.40
2000     26       446624.10
2000     27       468074.58
2000     28       528449.31
2000     29       564408.69
2000     30       592757.92
2000     31       636875.61
2000     32       664039.38
2000     33       681743.04
2000     34       693385.72
2000     35       701746.77
2000     36       709349.83
2000     37       699298.18
2000     38       683891.08
2000     39       670611.56
2000     40       652195.54
2000     41       629808.60
2000     42       605096.74
2000     43       593695.79
2000     44       580978.63
2000     45       572237.44
2000     46       563012.93
2000     47       558871.17
2000     48       556341.47
2000     49       551703.08
2000     50       547250.79
2000     51       518811.52
2000     52       473917.19
2000     53       457174.27
2000     54       375329.76
2000     55       429017.83
2001     12       459564.96
2001     13       461158.78
2001     14       453630.63
2001     15       439757.44
2001     16       435068.92
2001     17       433873.59
2001     18       447431.59
2001     19       457116.45
2001     20       466547.11
2001     21       459694.57
2001     22       447575.57
2001     23       451969.12
2001     24       447573.64
2001     25       440082.87
2001     26       441037.93
2001     27       449899.09
2001     28       470472.27
2001     29       530428.15
2001     30       565919.76
2001     31       593703.62
2001     32       637603.12
2001     33       664602.34
2001     34       682290.35
2001     35       693827.46
2001     36       702146.22
2001     37       709571.42
2001     38       699531.91
2001     39       684185.96
2001     40       671014.06
2001     41       652469.06
2001     42       630086.57
2001     43       605173.07
2001     44       593623.23
2001     45       580862.58
2001     46       572068.32
2001     47       562628.45
2001     48       558321.20
2001     49       555721.98
2001     50       550924.18
2001     51       546192.80
2001     52       517744.36
2001     53       472703.48
2001     54       455721.86
2001     55       373947.23
2002     12       457787.32
2002     13       460478.88
2002     14       462336.50
2002     15       454948.03
2002     16       441574.38
2002     17       437163.73
2002     18       437622.18
2002     19       454900.51
2002     20       465365.35
2002     21       474286.38
2002     22       467353.82
2002     23       454794.80
2002     24       458248.94
2002     25       452475.99
2002     26       443951.36
2002     27       444567.40
2002     28       452734.22
2002     29       472903.81
2002     30       532403.72
2002     31       567333.22
2002     32       594776.53
2002     33       638472.94
2002     34       665313.01
2002     35       682888.83
2002     36       694228.33
2002     37       702515.05
2002     38       709974.72
2002     39       699909.21
2002     40       684628.49
2002     41       671369.85
2002     42       652722.51
2002     43       630186.55
2002     44       605152.58
2002     45       593502.48
2002     46       580710.87
2002     47       571754.23
2002     48       562196.14
2002     49       557636.59
2002     50       554930.38
2002     51       549969.80
2002     52       545112.62
2002     53       516564.34
2002     54       471339.37
2002     55       454183.82
2003     12       443117.74
2003     13       458359.44
2003     14       461103.76
2003     15       463135.58
2003     16       456213.25
2003     17       443170.30
2003     18       440238.12
2003     19       444148.31
2003     20       462151.64
2003     21       472090.59
2003     22       480725.60
2003     23       473355.13
2003     24       459987.18
2003     25       462249.92
2003     26       455386.05
2003     27       446625.24
2003     28       446857.36
2003     29       454614.52
2003     30       474307.18
2003     31       533233.24
2003     32       567986.26
2003     33       595099.91
2003     34       638626.33
2003     35       665304.75
2003     36       682687.39
2003     37       694200.75
2003     38       702382.47
2003     39       709823.38
2003     40       699815.91
2003     41       684618.10
2003     42       671182.44
2003     43       652408.33
2003     44       629877.70
2003     45       604745.37
2003     46       592983.64
2003     47       580131.31
2003     48       571143.27
2003     49       561401.08
2003     50       556665.60
2003     51       553891.88
2003     52       548703.30
2003     53       543770.85
2003     54       515163.53
2003     55       469736.94
2004     12       410241.89
2004     13       443364.61
2004     14       458559.79
2004     15       461551.14
2004     16       463876.78
2004     17       457355.49
2004     18       445523.10
2004     19       445909.08
2004     20       450699.74
2004     21       468037.57
2004     22       477746.06
2004     23       486123.82
2004     24       477835.68
2004     25       463412.85
2004     26       464606.25
2004     27       457507.43
2004     28       448473.96
2004     29       448357.59
2004     30       455715.98
2004     31       474853.75
2004     32       533592.25
2004     33       567977.19
2004     34       594967.23
2004     35       638271.20
2004     36       664532.41
2004     37       682234.19
2004     38       693728.61
2004     39       701902.98
2004     40       709344.65
2004     41       699526.09
2004     42       684234.18
2004     43       670731.34
2004     44       651826.51
2004     45       629336.97
2004     46       604077.52
2004     47       592168.78
2004     48       579283.49
2004     49       570260.12
2004     50       560373.09
2004     51       555491.46
2004     52       552554.56
2004     53       547224.15
2004     54       542178.95
2004     55       513467.66
2005     12       400632.47
2005     13       410160.04
2005     14       443351.43
2005     15       458721.73
2005     16       461973.06
2005     17       464558.71
2005     18       459216.12
2005     19       450482.88
2005     20       451878.14
2005     21       456060.49
2005     22       473412.65
2005     23       482840.25
2005     24       490109.88
2005     25       480839.49
2005     26       465352.03
2005     27       466289.79
2005     28       458873.68
2005     29       449639.01
2005     30       449263.07
2005     31       456215.10
2005     32       475100.72
2005     33       533541.19
2005     34       567658.64
2005     35       594422.69
2005     36       637282.79
2005     37       663777.16
2005     38       681572.13
2005     39       693132.36
2005     40       701202.14
2005     41       708772.28
2005     42       698887.03
2005     43       683602.34
2005     44       669959.50
2005     45       651058.82
2005     46       628543.57
2005     47       603144.56
2005     48       591163.03
2005     49       578277.47
2005     50       569154.22
2005     51       559081.67
2005     52       554050.89
2005     53       550942.70
2005     54       545454.15
2005     55       540289.50
2006     12       387692.64
2006     13       400276.51
2006     14       409776.36
2006     15       443100.63
2006     16       458758.56
2006     17       462173.03
2006     18       465801.72
2006     19       463223.69
2006     20       455518.84
2006     21       456619.23
2006     22       460557.16
2006     23       477432.93
2006     24       485833.79
2006     25       491990.44
2006     26       481857.44
2006     27       466133.01
2006     28       466767.29
2006     29       459187.10
2006     30       449814.07
2006     31       449135.37
2006     32       455985.53
2006     33       474764.80
2006     34       532803.29
2006     35       566731.35
2006     36       593275.26
2006     37       636090.02
2006     38       662544.93
2006     39       680433.80
2006     40       691994.14
2006     41       700126.86
2006     42       707648.73
2006     43       697788.58
2006     44       682438.44
2006     45       668750.84
2006     46       649808.10
2006     47       627422.63
2006     48       601906.88
2006     49       589845.78
2006     50       576819.90
2006     51       567615.80
2006     52       557465.95
2006     53       552213.53
2006     54       548943.12
2006     55       543313.50
2007     12       377502.41
2007     13       387468.69
2007     14       399839.31
2007     15       409361.79
2007     16       443042.41
2007     17       458804.59
2007     18       463147.34
2007     19       469249.51
2007     20       467933.65
2007     21       459718.17
2007     22       460395.46
2007     23       463705.14
2007     24       479730.90
2007     25       486976.51
2007     26       492362.81
2007     27       481926.76
2007     28       466057.47
2007     29       466535.23
2007     30       458760.00
2007     31       449274.06
2007     32       448639.47
2007     33       455597.10
2007     34       473978.49
2007     35       531889.20
2007     36       565632.85
2007     37       592083.09
2007     38       634773.96
2007     39       661157.94
2007     40       679206.25
2007     41       690782.94
2007     42       698881.54
2007     43       706466.66
2007     44       696467.59
2007     45       681118.30
2007     46       667358.08
2007     47       648508.11
2007     48       626052.98
2007     49       600461.63
2007     50       588239.05
2007     51       575198.27
2007     52       565916.82
2007     53       555634.85
2007     54       550182.22
2007     55       546771.09
2008     12       381172.74
2008     13       377444.15
2008     14       387313.84
2008     15       399556.78
2008     16       409389.57
2008     17       443037.69
2008     18       459791.94
2008     19       466300.25
2008     20       473858.43
2008     21       471820.69
2008     22       463001.02
2008     23       463085.23
2008     24       465750.76
2008     25       480796.33
2008     26       487308.18
2008     27       492278.80
2008     28       481742.01
2008     29       465871.74
2008     30       465974.13
2008     31       458316.99
2008     32       448843.23
2008     33       448328.31
2008     34       455119.71
2008     35       473464.01
2008     36       531072.54
2008     37       564621.09
2008     38       591034.67
2008     39       633571.66
2008     40       660056.82
2008     41       678158.98
2008     42       689533.66
2008     43       697667.92
2008     44       705251.06
2008     45       695207.90
2008     46       679831.76
2008     47       666005.77
2008     48       647063.78
2008     49       624709.90
2008     50       598890.27
2008     51       586706.08
2008     52       573484.32
2008     53       564157.73
2008     54       553756.54
2008     55       548141.53
2009     12       397988.02
2009     13       381193.18
2009     14       377471.60
2009     15       387366.44
2009     16       399881.27
2009     17       409467.98
2009     18       444165.96
2009     19       462834.29
2009     20       470791.27
2009     21       477676.17
2009     22       475010.02
2009     23       465570.97
2009     24       465293.43
2009     25       467117.58
2009     26       481400.45
2009     27       487483.83
2009     28       492364.42
2009     29       481693.83
2009     30       465562.76
2009     31       465741.70
2009     32       458035.41
2009     33       448573.76
2009     34       448139.60
2009     35       454861.37
2009     36       473012.72
2009     37       530236.84
2009     38       563668.92
2009     39       590013.96
2009     40       632535.87
2009     41       659136.41
2009     42       676965.84
2009     43       688305.58
2009     44       696466.42
2009     45       704032.94
2009     46       693977.89
2009     47       678516.36
2009     48       664606.14
2009     49       645587.29
2009     50       623231.09
2009     51       597380.67
2009     52       584986.24
2009     53       571744.17
2009     54       562232.19
2009     55       551769.22
2010     12       389183.84
2010     13       398312.22
2010     14       381434.95
2010     15       377869.73
2010     16       388160.23
2010     17       400331.91
2010     18       410989.98
2010     19       447731.52
2010     20       467826.48
2010     21       475354.22
2010     22       481419.89
2010     23       478452.27
2010     24       468647.19
2010     25       467464.50
2010     26       468612.30
2010     27       482442.03
2010     28       488353.11
2010     29       492814.14
2010     30       482048.94
2010     31       465837.53
2010     32       466099.23
2010     33       458323.13
2010     34       448916.64
2010     35       448300.24
2010     36       454870.37
2010     37       472701.20
2010     38       529661.84
2010     39       563173.82
2010     40       589382.39
2010     41       631921.97
2010     42       658277.47
2010     43       676201.23
2010     44       687377.90
2010     45       695508.00
2010     46       703142.01
2010     47       692771.24
2010     48       677351.76
2010     49       663147.57
2010     50       644150.30
2010     51       621767.16
2010     52       595801.11
2010     53       583223.63
2010     54       569777.50
2010     55       560238.70
2011     12       380962.69
2011     13       389766.42
2011     14       398915.05
2011     15       382127.15
2011     16       378969.28
2011     17       389044.24
2011     18       402553.48
2011     19       415389.59
2011     20       453734.58
2011     21       473526.51
2011     22       480176.63
2011     23       486653.40
2011     24       483079.57
2011     25       472349.85
2011     26       470510.84
2011     27       471097.25
2011     28       484568.71
2011     29       490079.70
2011     30       494203.70
2011     31       483232.41
2011     32       467026.23
2011     33       467248.33
2011     34       459443.45
2011     35       449785.55
2011     36       448989.16
2011     37       455452.91
2011     38       473035.00
2011     39       529958.50
2011     40       563363.62
2011     41       589346.83
2011     42       631745.88
2011     43       658152.25
2011     44       675858.16
2011     45       686957.45
2011     46       695030.11
2011     47       702273.25
2011     48       691940.12
2011     49       676363.06
2011     50       661918.84
2011     51       642878.98
2011     52       620438.61
2011     53       594246.61
2011     54       581528.30
2011     55       567870.54
2012     12       377002.75
2012     13       382024.04
2012     14       390810.13
2012     15       400045.25
2012     16       383613.07
2012     17       380367.18
2012     18       392124.78
2012     19       408385.67
2012     20       422668.39
2012     21       460929.34
2012     22       480429.93
2012     23       487765.79
2012     24       493357.39
2012     25       489074.87
2012     26       477493.91
2012     27       475122.78
2012     28       475095.73
2012     29       488162.58
2012     30       493176.88
2012     31       497077.03
2012     32       485956.24
2012     33       469487.57
2012     34       469539.54
2012     35       461539.26
2012     36       451675.42
2012     37       450908.18
2012     38       457081.76
2012     39       474535.19
2012     40       531428.91
2012     41       564397.76
2012     42       590346.22
2012     43       632515.40
2012     44       658858.18
2012     45       676399.57
2012     46       687179.37
2012     47       694885.76
2012     48       702106.71
2012     49       691562.99
2012     50       675783.18
2012     51       661152.11
2012     52       642022.24
2012     53       619323.70
2012     54       593053.11
2012     55       580051.87
2013     12       369238.70
2013     13       378650.65
2013     14       383530.97
2013     15       392416.72
2013     16       402054.95
2013     17       385488.94
2013     18       384253.18
2013     19       399229.03
2013     20       417197.35
2013     21       431025.14
2013     22       469339.47
2013     23       489423.04
2013     24       495998.40
2013     25       500808.78
2013     26       495675.04
2013     27       483461.52
2013     28       480582.29
2013     29       480019.98
2013     30       492616.22
2013     31       497478.87
2013     32       501015.54
2013     33       489548.19
2013     34       472825.80
2013     35       472754.85
2013     36       464381.79
2013     37       454474.19
2013     38       453456.16
2013     39       459553.05
2013     40       476813.94
2013     41       533444.57
2013     42       566219.72
2013     43       591923.67
2013     44       634113.12
2013     45       660164.17
2013     46       677325.45
2013     47       687646.93
2013     48       695219.00
2013     49       702230.91
2013     50       691545.96
2013     51       675451.88
2013     52       660621.44
2013     53       641223.92
2013     54       618389.92
2013     55       591973.99
2014     12       358672.25
2014     13       371608.03
2014     14       380938.18
2014     15       385799.94
2014     16       395009.41
2014     17       404609.19
2014     18       390329.03
2014     19       392528.88
2014     20       409486.10
2014     21       426421.75
2014     22       439813.98
2014     23       479022.79
2014     24       498561.71
2014     25       504291.59
2014     26       508101.18
2014     27       502416.20
2014     28       489624.84
2014     29       486434.00
2014     30       485319.79
2014     31       497721.28
2014     32       502025.98
2014     33       505240.97
2014     34       493714.17
2014     35       476826.40
2014     36       476304.52
2014     37       467735.08
2014     38       457636.51
2014     39       456593.67
2014     40       462383.90
2014     41       479403.45
2014     42       535833.22
2014     43       568390.75
2014     44       593972.47
2014     45       635859.51
2014     46       661595.70
2014     47       678304.09
2014     48       688316.71
2014     49       695717.72
2014     50       702469.08
2014     51       691416.16
2014     52       675138.43
2014     53       660035.77
2014     54       640435.14
2014     55       617423.31
2015     12       356137.07
2015     13       362826.52
2015     14       375632.59
2015     15       385166.84
2015     16       390261.17
2015     17       399479.64
2015     18       412044.89
2015     19       401684.31
2015     20       405976.20
2015     21       421213.52
2015     22       437637.47
2015     23       451881.44
2015     24       490835.86
2015     25       509627.22
2015     26       514337.50
2015     27       517624.44
2015     28       511128.39
2015     29       497695.09
2015     30       494478.61
2015     31       492658.39
2015     32       504503.77
2015     33       508248.14
2015     34       511119.50
2015     35       499809.23
2015     36       482230.65
2015     37       481261.63
2015     38       472531.86
2015     39       462048.15
2015     40       460889.96
2015     41       466415.55
2015     42       483169.23
2015     43       539173.47
2015     44       571409.28
2015     45       596719.54
2015     46       638319.78
2015     47       663712.10
2015     48       679845.07
2015     49       689413.22
2015     50       696535.18
2015     51       702782.56
2015     52       691578.47
2015     53       674919.11
2015     54       659573.94
2015     55       639819.39
2016     12       357796.37
2016     13       360571.51
2016     14       366985.69
2016     15       380214.71
2016     16       390210.73
2016     17       395220.07
2016     18       407230.78
2016     19       424281.91
2016     20       415249.17
2016     21       417467.88
2016     22       431653.00
2016     23       449142.96
2016     24       462933.25
2016     25       501381.70
2016     26       519277.28
2016     27       523580.09
2016     28       525771.95
2016     29       518798.46
2016     30       505450.29
2016     31       501749.21
2016     32       499106.47
2016     33       510652.04
2016     34       513715.42
2016     35       516816.96
2016     36       505030.29
2016     37       486755.80
2016     38       485839.16
2016     39       476484.63
2016     40       466073.00
2016     41       464528.02
2016     42       469885.66
2016     43       486203.55
2016     44       541792.76
2016     45       573860.92
2016     46       598847.26
2016     47       640090.88
2016     48       665033.08
2016     49       680648.93
2016     50       689923.61
2016     51       696590.71
2016     52       702539.99
2016     53       691023.47
2016     54       674117.24
2016     55       658513.37
2017     12       358759.84
2017     13       360818.20
2017     14       363389.41
2017     15       370030.31
2017     16       383743.47
2017     17       393565.26
2017     18       401014.35
2017     19       416939.50
2017     20       435434.03
2017     21       424569.77
2017     22       425396.84
2017     23       440781.35
2017     24       457654.28
2017     25       470588.47
2017     26       508474.50
2017     27       525862.14
2017     28       529417.42
2017     29       531423.82
2017     30       524087.93
2017     31       510379.92
2017     32       506293.34
2017     33       503386.73
2017     34       514608.79
2017     35       517378.85
2017     36       520355.94
2017     37       508301.99
2017     38       489750.67
2017     39       488658.56
2017     40       479218.03
2017     41       468632.17
2017     42       466938.74
2017     43       472236.63
2017     44       488095.36
2017     45       543416.36
2017     46       575303.59
2017     47       599880.69
2017     48       640827.40
2017     49       665451.27
2017     50       680692.72
2017     51       689646.33
2017     52       695900.88
2017     53       701565.15
2017     54       689708.64
2017     55       672470.17
