Germany, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age    Cohort           Total
1999    55+        .            0.10
2000    12-        .            0.18
2000    13      1987            0.84
2000    13      1986           17.26
2000    14      1986           46.72
2000    14      1985          153.21
2000    15      1985          247.79
2000    15      1984          516.26
2000    16      1984          720.74
2000    16      1983         1319.73
2000    17      1983         1773.27
2000    17      1982         2823.56
2000    18      1982         3553.44
2000    18      1981         5201.76
2000    19      1981         6293.24
2000    19      1980         7758.65
2000    20      1980         8770.35
2000    20      1979         9654.89
2000    21      1979        10629.11
2000    21      1978        11395.49
2000    22      1978        12643.51
2000    22      1977        13376.66
2000    23      1977        14467.34
2000    23      1976        14801.28
2000    24      1976        16146.72
2000    24      1975        16537.07
2000    25      1975        18198.93
2000    25      1974        18843.52
2000    26      1974        20421.48
2000    26      1973        20384.81
2000    27      1973        22033.19
2000    27      1972        22685.32
2000    28      1972        25438.68
2000    28      1971        26322.32
2000    29      1971        28022.68
2000    29      1970        27647.93
2000    30      1970        28771.07
2000    30      1969        28108.74
2000    31      1969        29719.26
2000    31      1968        27605.96
2000    32      1968        28569.04
2000    32      1967        25416.16
2000    33      1967        25604.84
2000    33      1966        22648.22
2000    34      1966        22500.78
2000    34      1965        18806.84
2000    35      1965        18409.16
2000    35      1964        15275.05
2000    36      1964        14816.95
2000    36      1963        11728.55
2000    37      1963        11199.45
2000    37      1962         8627.79
2000    38      1962         8081.21
2000    38      1961         6336.15
2000    39      1961         5887.85
2000    39      1960         4407.20
2000    40      1960         4007.80
2000    40      1959         2756.51
2000    41      1959         2458.49
2000    41      1958         1610.88
2000    42      1958         1409.12
2000    42      1957          982.06
2000    43      1957          825.94
2000    43      1956          481.96
2000    44      1956          392.04
2000    44      1955          220.07
2000    45      1955          177.93
2000    45      1954          103.80
2000    46      1954           77.20
2000    46      1953           30.42
2000    47      1953           24.58
2000    47      1952           16.54
2000    48      1952           14.46
2000    48      1951            9.33
2000    49      1951            8.67
2000    49      1950            7.77
2000    50      1950            6.23
2000    50      1949            2.46
2000    51      1949            1.98
2000    51      1948            1.32
2000    52      1948            1.10
2000    52      1947            0.72
2000    53      1947            0.62
2000    53      1946            0.38
2000    54      1946            0.24
2000    54      1945            0.13
2000    55+        .            0.05
2001    12-        .            0.24
2001    13      1988            1.19
2001    13      1987           25.64
2001    14      1987           67.92
2001    14      1986          182.66
2001    15      1986          271.34
2001    15      1985          570.59
2001    16      1985          814.41
2001    16      1984         1435.49
2001    17      1984         1870.51
2001    17      1983         2785.96
2001    18      1983         3503.04
2001    18      1982         5183.71
2001    19      1982         6213.29
2001    19      1981         7511.11
2001    20      1981         8555.89
2001    20      1980         9876.53
2001    21      1980        10854.47
2001    21      1979        11364.40
2001    22      1979        12331.60
2001    22      1978        12856.83
2001    23      1978        14155.17
2001    23      1977        14668.91
